primary_22_00_fee_0bps,primary_22_00_fee_1bps,primary_22_00_fee_5bps,primary_22_00_fee_10bps,primary_22_00_fee_20bps,buyhold_fee_0bps,buyhold_fee_1bps,buyhold_fee_5bps,buyhold_fee_10bps,buyhold_fee_20bps
0.9850761356873485,0.9821220240503079,0.9703880628960222,0.9559046005603627,0.9275409415908138,1.02452052537149,1.021659627492407,1.0102900518317626,0.9962432929554118,0.9686921776698458
0.9843286293249067,0.9811803349547036,0.9686813142364438,0.9532674212635512,0.9231269309539946,1.0149062551165917,1.011867872451428,0.9997990326450764,0.9849018943458691,0.9557270411634144
0.9760705098711446,0.9727523923515576,0.95958578811929,0.9433633579517229,0.9116897612954431,1.0011121546370676,0.9979126945817333,0.9852104629785831,0.9695457944095396,0.9389143669288965
0.9798426439822082,0.9763171527463279,0.9623346293835714,0.9451223648848434,0.911566329727642,0.9843204168254089,0.9809750390419781,0.9677002351067041,0.9513444302064963,0.9194102203393151
0.9795455638929529,0.9758258781259609,0.9610805229484325,0.9429455669638632,0.9076436851265468,1.0201206693067124,1.0164574233618486,1.0019283025818402,0.9840426398095308,0.9491720138732215
1.004711148817515,1.0007007351246673,0.9848106404780584,0.9652849672501331,0.9273314582825055,1.0428231072855247,1.0388750455654152,1.0232239473340612,1.003974088252687,0.9664988256393975
1.0051835131251177,1.0009710737917978,0.9842888379338443,0.9638082254290472,0.9240581167446879,1.064647886635287,1.060409422684536,1.0436153206659227,1.0229778656468103,0.9828602528632653
1.006295103213865,1.0018778113066402,0.9843930326438648,0.9629464438798272,0.9213837612092222,1.068756753570927,1.0642898499476756,1.0465993998895662,1.024879956946664,0.9827220302914859
1.0112478128578,1.0066084046840622,0.9882535532460253,0.9657599103747824,0.9222330253752051,1.0723505750338993,1.06765579294693,1.0490721152204514,1.026276477558193,0.9820956616625215
1.023944482240565,1.0190455025375695,0.9996732658434777,0.9759539389401449,0.9301231421163074,1.076516661902744,1.0715901094073914,1.052098693051661,1.0282110133933484,0.9819827251351334
1.023075079371775,1.017976450156103,0.997824797725715,0.9731733756331492,0.9256129077775517,1.0711671267387164,1.0660507377429895,1.0458183994279713,1.0210451015027764,0.9731750266429858
1.0268829389277963,1.0215617374531754,1.000540851574694,0.9748491555593751,0.9253555639661154,1.0876718398507896,1.0822634065737582,1.0608867169266818,1.0347354362912835,0.9842771618162073
1.0221530331185622,1.0166520291805017,0.9949317386971975,0.9684092232505803,0.9173918791955185,1.0679821701102366,1.0624551907641027,1.0406210403796794,1.0139345813164726,0.9625220941676422
1.024117856190267,1.018402947598577,0.9958493041791946,0.9683339193944035,0.915485758708325,1.1025243769469482,1.0966061450916373,1.0732376733847664,1.0447008345717383,0.9898032720163353
1.023464837618919,1.017549892492367,0.99421846146487,0.9657798030570766,0.9112400652793085,1.112868102239467,1.10667502515421,1.0822333973590281,1.052412666028704,0.9951302510102306
1.0266659240066434,1.020528968754218,0.9963338556314496,0.9668689086145038,0.910445186488211,1.1145040901680434,1.1080805738547734,1.0827421168970788,1.0518549552325374,0.9926126356953164
1.0223164152542776,1.0160013536495547,0.991116515970507,0.9608389943468116,0.9029462705100636,1.1102036091373764,1.1035832628095381,1.0774814520826363,1.0456925053659822,0.9848120405633264
1.0163329610148977,1.0098516601835668,0.9843245532285388,0.9532936796167907,0.8940496855269361,1.0712121230141352,1.0646035733671888,1.0385617201269965,1.0068753301699387,0.9462851864001686
1.011155347165126,1.0045050943867129,0.9783256786853374,0.946530626170346,0.8859188337215785,1.029040305430225,1.022479002540778,0.9966367322081159,0.9652225931301424,0.9052463912140853
1.0081508069188712,1.0013194136382773,0.9744403626180875,0.9418250501361622,0.8797427450801769,1.0255923749747768,1.0188485607648663,0.9923007373148471,0.9600580468522356,0.8985922624521345
1.0071550757774304,1.000130165849723,0.9725034862708164,0.9390111775674125,0.8753548691287734,1.0276583713621243,1.0206972024172636,0.9933073688906798,0.9600719120408017,0.8968080554250011
1.0037008774933474,0.9965000345767306,0.9681956276298804,0.9339126672494041,0.8688512811087751,1.0498673700093288,1.0425516219487114,1.0137806915096432,0.9789001378986322,0.9126019808377553
1.007168253782386,0.999743234889778,0.9705721521650732,0.9352711284620893,0.8683774020349511,1.0501613324606307,1.0426350256690398,1.0130507690136275,0.9772164292770159,0.9092071011106446
1.0153889517328705,1.0077033797834816,0.977523573654126,0.9410344462082196,0.8719917531713758,1.0625789169257756,1.0547550886599093,1.0240164905559417,0.9868170472246479,0.9163211503336395
0.9974171649943505,0.9896660824684089,0.9592444582445488,0.9224966215564037,0.8530700454241673,1.0524728591849164,1.0445124913722685,1.0132531788315868,0.9754579172389667,0.9039408476692379
0.9930056163393468,0.9850908834214831,0.9540425019620974,0.9165714511588345,0.8458846599224552,1.0515087759916266,1.043346797514174,1.0113117683594492,0.9726134652191472,0.8994970589557597
0.9884030066469394,0.9803279405679051,0.9486664449274412,0.910489973125806,0.8385804214696363,1.0247422691311152,1.01657938718057,0.9845571779766232,0.945910037897216,0.8730020728543278
